ACCURL,ACCTEXT,ACCTEXTW,ACCTYPE
https://www.gov.uk/government/publications/accredited-initial-teacher-training-itt-providers,Accredited by the Department for Education (DfE) for the purpose of delivering initial teacher training programmes to achieve Qualified Teacher Status (QTS) or Early Years Teacher Status (EYTS).,Wedi'i achredu gan yr Adran Addysg at ddiben darparu rhaglenni addysg gychwynnol i athrawon i ennill Statws Athro Cymwys (SAC) neu Statws Athro Blynyddoedd Cynnar (SABC).,13901
https://www.avma.org/ProfessionalDevelopment/Education/Accreditation/Colleges/Pages/default.aspx,Accredited by the American Veterinary Medical Association (AVMA).,Achrededig gan y Gymdeithas Filfeddygol America (AVMA).,14001
 https://cbuilde.com/page/academic,Accredited by the Chartered Association of Building Engineers (CABE).,Hachredu gan y Gymdeithas Siartredig y Peirianwyr Adeiladu (CABE).,14101
https://www.basrat.org/education,Recognised by the British Association of Sport Rehabilitators and Trainers (BASRaT) to allow graduates to apply for professional membership and registration with BASRaT which allows the use of the post-nominal title of BASRaT-Reg GSR and to enter the Professional Standards Authority in Health and Social Care (PSA) accredited register.,Wedi'i gydnabod gan Gymdeithas Adsefydlwyr a Hyfforddwyr Chwaraeon Prydain (BASRaT) i alluogi graddedigion i ymgeisio am aelodaeth a chofrestriad proffesiynol gyda BASRaT sy'n caniatáu defnyddio'r teitl BASRaT-Reg GSR ar ôl eu henw ac i gael eu cynnwys ar gofrestr achrededig yr Awdurdod Safonau Proffesiynol mewn Iechyd a Gofal Cymdeithasol (PSA).,14201
http://www.bipp.com/Default.aspx?tabid=95,Accredited by the British Institute of Professional Photography (BIPP).,Achrededig gan Sefydliad Ffotograffiaeth Broffesiynol Prydain (BIPP).,14301
http://www.cices.org/courses.html,Accredited by the Chartered Institution of Civil Engineering Surveyors (CICES) for the purpose of eligibility to apply for Graduate Membership.,Achrededig gan Sefydliad Siartredig Syrfewyr Peirianneg Sifil (CICES) at bwrpas cymhwysedd i wneud cais am Aelodaeth Rraddedig,14401
http://ehtpa.eu/standards/accreditation/index.html,Accredited by the European Herbal and Traditional Practitioners Association (EHTPA) for the purpose of fully meeting educational requirements for Professional Association membership.,Achrededig gan Gymdeithas Ewropeaidd Ymarferwyr Llysieuol a Thraddodiadol (EHTPA) at bwrpas cwrdd yn llawn â gofynion addysgol ar gyfer aelodaeth Gyswllt  Broffesiynol.,14501
http://www.ics.org.uk/learning/choosing-your-qualifications,Accredited by the Institute of Chartered Shipbrokers (ICS).,Achrededig gan Sefydliad Broceriaid Llongau Siartredig (ICS),14601
http://www.chemistryireland.org/html/categories.html,Recognised by the Institute of Chemistry in Ireland for the purpose of eligibility to apply for Graduate Membership.,Cydnabuwyd gan Sefydliad Cemeg Iwerddon at bwrpas cymhwysedd i wneud cais am Aelodaeth Raddedig.,14701
http://www.ifa.org.uk/students/new-students/routes-to-qualification/,Recognised by the Institute of Financial Accountants (IFA) for the purpose of eligibility to register as a Professional Financial Accountant.,Cydnabuwyd gan Sefydliad Cyfrifwyr Ariannol (IFA) at bwrpas cymhwysedd i gofrestru fel Cyfrifydd Ariannol Proffesiynol.,14801
http://www.itt.co.uk/careers/recognised_university.php,Recognised by the Institute of Travel and Tourism (ITT).,Cydnabuwyd gan Sefydliad Teithio a Thwristiaeth (ITT).,14901
http://www.dft.gov.uk/mca/mcga07-home/workingatsea/mcga-trainingandcert.htm,Recognised by the Maritime and Coastguard Agency (MCA) for the purpose of Deck Officer Certification.,Cydnabyddir gan yr Asiantaeth Gwylwyr y Glannau (MCA) at y diben o Ardystio Swyddog Deck.,15001
http://www.dft.gov.uk/mca/mcga07-home/workingatsea/mcga-trainingandcert.htm,Recognised by Maritime and Coastguard Agency (MCA) for the purposes of Cadet Training.,Cydnabyddir gan Asiantaeth Gwylwyr y Glannau (MCA) ac at ddibenion Hyfforddiant Cadetiaid.,15002
http://www.dft.gov.uk/mca/mcga07-home/workingatsea/mcga-trainingandcert.htm,Recognised by Maritime and Coastguard Agency (MCA) for the purposes of Chief Mate CoC.,Cydnabyddir gan Asiantaeth Gwylwyr y Glannau (MCA) ac at ddibenion Prif Mate CoC.,15003
https://www.mntb.org.uk/,Accredited by the Merchant Navy Training Board (MNTB).,Achrededig gan Fwrdd Hyfforddi'r Llynges Fasnachol (MNTB).,15101
http://www.skillsactive.com/trainingqualifications/qualifications/,Endorsed by SkillsActive.,Cefnogwyd gan SkillsActive.,15301
http://www.churchofscotland.org.uk,Accredited by the Church of Scotland.,Achrededig gan Eglwys yr Alban.,15401
http://www.college-optometrists.org/en/qualifying-as-an-optometrist/at-university-/university_contacts.cfm,Accredited by the College of Optometrists (Copt) for the purpose of eligibility for registration as an Optometrist.,Achrededig gan y Goleg Optometryddion (Copt) at bwrpas cymhwysedd ar gyfer cofrestru fel Optometrydd.,15501
 https://www.iosh.co.uk/Membership/About-membership/Qualifications.aspx,Accredited by the Institution of Occupational Safety and Health as meeting the academic requirements for the purpose of eligibility to apply for Graduate membership leading to Chartered membership.,"Cydnabuwyd gan Sefydliad Diogelwch Galwedigaethol ac Iechyd, y (IOSH) at bwrpas cymhwysedd i wneud cais am aelodaeth raddedig.",15801
https://thesst.org/,Accredited by the Society of Sports Therapists.,Y Gymdeithas ar gyfer Therapyddion Chwaraeon.,16101
http://www.tradingstandards.gov.uk/,Accredited by the Trading Standards Institute (TSI) for the purpose of exemptions from some professional examinations.,Achrededig gan Y Sefydliad Safonau Masnach (TSI) at bwrpas eithrio rhag rhai arholiadau proffesiynol.,16201
http://asab.nottingham.ac.uk/accred/index.php,Accredited by the Association for the Study of Animal Behaviour (ASAB) for the purpose of fulfilling the educational requirements for certification.,Achrededig gan Gymdeithas ar gyfer Astudio Ymddygiad Anifeiliaid (ASAB) at bwrpas cyflawni gofynion addysgol ar gyfer ardystiad.,16301
https://www.barstandardsboard.org.uk/training-qualification.html,Accredited by the Bar Standards Board for the purpose of a Qualifying Law Degree.,Achrededig gan Fwrdd Safonau'r Bar at bwrpas Gradd Gymwys yn y Gyfraith.,16401
https://www.bda.uk.com/training/career/where_study_dietetics_courses,Accredited by the British Dietetic Association (BDA) as delivering the approved pre-registration curriculum framework. Provides eligibility to apply for HCPC registration as a dietitian.,Achrededig gan Gymdeithas Dieteg Prydain (BDA) at bwrpas cymhwyso fel dietegydd.,16501
https://www.societyinmotion.com/course-accreditation/,Accredited by the International Moving Image Society (IMIS).,Achredwyd gan y Gymdeithas Ryngwladol ar gyfer Delweddau Symudol (IMIS).,16601
https://www.cimspa.co.uk/news-blog/news/2020/higher-education-partners-and-their-cimspa-endorsed-degrees/,Endorsed by the Chartered Institute for the Management of Sport and Physical Activity (CIMSPA).,Gymeradwyo gan y Sefydliad Siartredig ar gyfer Rheoli Chwaraeon a Gweithgaredd Corfforol (CIMSPA).,16701
http://www.cosca.org.uk/our-services/find-training-course/find-a-training-course,Validated by COSCA (Counselling and Psychotherapy in Scotland).,COSCA (Cwnsel a Seicotherapi yn yr Alban),16801
https://cdmt.org.uk/accredited-professional-training,"Accredited by the Council for Dance, Drama and Musical Theatre (CDMT).","Achredwyd gan y Cyngor Dawns, Drama a Theatr Cerdd (CDMT).",16901
https://www.etswales.org.uk/youth-work-training,Endorsed by the Education and Training Standards Committee Wales (JNC Recognised) for the purpose of professional qualification.,Cefnogwyd gan Bwyllgor Safonau Addysg a Hyfforddiant Cymru at bwrpas cymhwyster proffesiynol.,17001
https://efmdglobal.org/accreditations/business-schools/epas/,Accredited by the EPAS (EFMD Programme Accreditation System).,Achrededig gan EPAS Achrededig gan System Achredu Rhaglen EFMD.,17101
www.ioa.org.uk/membership/application-process,Accredited by the Institute of Acoustics (IOA) for the purpose of eligibility to apply for Associate membership.,Achrededig gan Sefydliad Acwsteg (IOA) at bwrpas cymhwysedd i wneud cais am lefel Aelodaeth gyswllt.,17201
https://www.i-l-m.com/default.aspx,Accredited by the Institute of Leadership and Management (ILM).,Sefydliad Arweinyddiaeth a Rheolaeth.,17401
http://www.theirm.org/courses/COaccreditation.html,Accredited by the Institute of Risk Management (IRM) for the purpose of exemptions from the International Diploma in Risk Management.,Achrededig gan Y Sefydliad Rheoli Risg (IRM) at bwrpas eithriadau rhag y Dystysgrif Ryngwladol mewn Rheoli Risg.,17601
http://www.navp.co.uk,Accredited by the National Association of Veterinary Physiotherapists (NAVP) for the purpose of eligibility for registration with that body.,Achrededig gan Gymdeithas Genedlaethol Ffisiotherapyddion Milfeddygol (NAVP).,17701
http://www.nrcpd.org.uk/approved-courses,Accredited by the National Registers of Communication Professionals working with Deaf and Deafblind People (NRCPD) for the purpose of fulfilling the educational requirements to become a Registered Sign Language Interpreter.,Achrededig gan Gofrestr Genedlaethol Gweithwyr Proffesiynol yn gweithio gyda Phobl Fyddar a Phobl Fyddar a Dall (NRCPD) at bwrpasau cyflawni'r gofynion addysgol i ddod yn Gyfieithydd ar y Pryd Iaith Arwyddo Gofrestredig.,17801
http://www.ycni.org/NSETS/NSETS.html,Endorsed by the North/South Education and Training Standards Committee for Youth Work (NSETS) (JNC Recognised) for the purpose of professional qualification.,Cefnogwyd gan Bwyllgor Safonau Addysg a Hyfforddiant Gogledd/De ar gyfer Gwaith Ieuenctid (NSETS) at bwrpas cymhwyster proffesiynol.,17901
https://rcpod.org.uk/accreditation-and-approval,"Graduates of accredited programmes in Podiatry or Podiatric Medicine are deemed to be fit for the profession of podiatry. They may join the Royal College of Podiatry and, upon acceptance, will have the right to use the post-nominal letters: MRCPod.","Ystyrir bod graddedigion rhaglenni achrededig mewn Podiatreg neu Feddygaeth Bodiatrig yn addas ar gyfer proffesiwn podiatreg. Gallant ymuno â Choleg Brenhinol Podiatreg ac, ar ôl cael eu derbyn, bydd ganddynt hawl i ddefnyddio'r llythrennau canlynol ar ôl eu henw: MRCPod.",18201
http://www.textileinstitute.org/accreditation.asp,"Accreditation is the approval of a programme, giving holders of the programme's award exemption from the academic requirements for a Textile Institute professional qualification.",Achrededig gan Y Sefydliad Tecstilau.,18301
www.tmi.org.uk/,"Accredited by the Tourism Management Institute (TMI), the professional association for the destination management sector.",Achrededig gan Sefydliad Rheoli Twristiaeth (TMI) y gymdeithas broffesiynol ar gyfer y sector rheoli cyrchfan.,18401
https://cieem.net/i-want-to-be/how-to-become-an-eem/what-to-study/accredited-degrees/,Accredited by the Chartered Institute of Ecology and Environmental Management (CIEEM).,Wedi'i achredu gan Sefydliad Siartredig Ecoleg a Rheolaeth Amgylcheddol (CIEEM).,18501
https://www.theidm.com/employability-schemes/for-students/qualifications-for-university-students,"IDM accreditation recognises that the course has met the content requirements for students to take the IDM Certificate in Digital and Data Driven Marketing, an entry level qualifications for those entering the data and marketing profession. Students may become DMA student members, use DMA content to support their learning and gain skills to increase their employability for work.",Achrededig gan y Sefydliad Uniongyrchol a Marchnata Digidol ar gyfer y diben o ennill cymwysterau IDM.,18601
https://www.tpdegrees.com/accreditation,"This course is accredited as Tech Industry Gold, the only employer-led accreditation for tech education and training. Managed by TechSkills, this accreditation recognises programmes for quality and relevance to digital and technology careers. Tech Industry Gold programmes blend the technology, business, project and professional skills most valued by employers.","Mae'r cwrs hwn wedi'i achredu ar Safon Aur y Diwydiant Technoleg (Tech Industry Gold), yr unig achrediad a arweinir gan gyflogwyr ar gyfer addysg a hyfforddiant technolegol. Mae'r achrediad, a reolir gan TechSkills, yn rhoi cydnabyddiaeth i raglenni am eu hansawdd a'u perthnasedd i yrfaoedd yn y byd digidol a thechnoleg. Mae rhaglenni Aur y Diwydiant Technoleg yn cyfuno'r sgiliau technoleg, busnes, prosiect a phroffesiynol a werthfawrogir fwyaf gan gyflogwyr.",18801
http://hee.nhs.uk,This degree meets NHS requirements for the role of a Healthcare Science Practitioner. Academic study is integrated with 50 weeks of work based training underpinned by professional practice. Delivered by academic and clinical staff with active patient involvement the degree constantly evolves to embed new science and technology e.g. genomics.,Mae'r radd hon yn cwrdd â gofynion y GIG ar gyfer rôl Ymarferydd Gwyddor Gofal Iechyd. Astudiaethau academaidd yn cael ei integreiddio gyda 50 wythnos o hyfforddiant seiliedig ar waith ei ategu gan ymarfer proffesiynol. Cyflwynir gan staff academaidd a chlinigol gyda chyfranogiad gweithredol cleifion y radd esblygu yn gyson i ymgorffori gwyddoniaeth a thechnoleg newydd ee genomeg.,18901
http://www.cpaaustralia.com.au/accreditation,Accredited by CPA Australia for the purpose of eligibility for Associate membership and the exemption from all foundation exams.,Achredir gan CPA Awstralia at ddibenion cymhwyster ar gyfer aelodaeth Cysylltiol a'r eithriad o bob arholiadau sylfaen.,19401
http://www.tiga.org/education/tiga-accreditation,"Accredited by TIGA (The Independent Game Developers' Association) as delivering skills relevant to the games industry. TIGA accreditation is applicable to courses meeting any of a wide range of games industry needs, such as programming, art, design and entrepreneurship.","Achredir gan Tiga (Cymdeithas Y Gêm Datblygwyr' Annibynnol) â darparu sgiliau sy'n berthnasol i'r diwydiant gemau. Achrediad Tiga yn berthnasol i gyrsiau bodloni unrhyw un o'r ystod eang o anghenion y diwydiant gemau, megis rhaglennu, celf, dylunio ac entrepreneuriaeth.",19501
 https://nshcs.hee.nhs.uk/services/accreditation/ ,"Accredited by the NSHCS (National School of Health Care Science), on behalf of Health education England, for the purpose of eligibility for registration as a Health-care Science Practitioner on the AHCS (Academy for Healthcare and Science) voluntary accredited register.","Hachredu gan y NSHCS (National Ysgol Gwyddorau Gofal Iechyd), ar ran Addysg iechyd Lloegr, at ddiben cymhwyster i gofrestru fel Iechyd-ofal Ymarferydd Gwyddoniaeth ar y AHCS (Academi mewn Gofal Iechyd a Gwyddoniaeth) gofrestr achrededig gwirfoddol.",19701
http://www.esbendorsement.org.uk,"Endorsement by the Endorsement and Quality Standards Board for Community Development Learning (ESB) ensures the professional competence of students completing the programme, through its requirements for the content of all taught modules/workshops and the requirements for practice and its assessment against the CD NOS (2015).","Cymeradwyaeth gan y Cymeradwyaeth a Safonau Ansawdd Bwrdd ar gyfer Dysgu Datblygu Cymunedol (ESB) yn sicrhau cymhwysedd proffesiynol y myfyrwyr sy'n cwblhau'r rhaglen, trwy ei ofynion am gynnwys pob modiwl/gweithdai a addysgir a gofynion ar gyfer ymarfer ac mae ei asesiad yn erbyn y CD NOS (2015).",19901
http://www.sbid.org/accreditation/,Accredited by The Society of British and International Interior Design for the purposes of preparing the student for a career in professional interior design. Students on a SBID accredited course receive free student membership for 3 years leading to a 1 year professional membership post-graduation.,Wedi'i achredu gan Gymdeithas Brydeinig a Dylunio Rhyngwladol (aelod o gyngor Ewropeaidd o bensaernïaeth y tu mewn) at y diben o aelodaeth am ddim i fyfyrwyr am 3 blynedd yn arwain at 2 flynedd aelodaeth broffesiynol.,20001
https://www.rgs.org/research/programme-accreditation/information-for-students,"Accredited by the Royal Geographical Society (with IBG) for the purpose of recognising the delivery of geographical knowledge, understanding, skills, approaches and attributes expected of high quality geography graduates.","Hachredu gan y Gymdeithas Ddaearyddol Frenhinol (gydag IBG) er mwyn cydnabod cyflwyno wybodaeth ddaearyddol, dealltwriaeth, sgiliau, dulliau a nodweddion a ddisgwylir gan raddedigion daearyddiaeth o ansawdd uchel.",20101
www.pdapproval.com/reps/select-your-endorsement-option/ ,Endorsed by PD:Approval. Students on endorsed programmes are entitled to direct entry to the Register of Exercise Professionals (REPs) within the first year and gain employer-recognised skills and experience.,"Cymeradwywyd gan PD:Approval. Mae gan fyfyrwyr ar raglenni cymeradwy hawl i gael mynediad uniongyrchol i'r Gofrestr Gweithwyr Proffesiynol Ymarfer Corff (REPs) o fewn y flwyddyn gyntaf, ac maent yn ennill sgiliau a phrofiadau a gydnabyddir gan gyflogwyr.",20301
www.apsgb.co.uk/aps-students/education-and-training/,"Accredited by the Academy of Pharmaceutical Sciences. The programme has been assessed in terms of content, structure and resources for suitability for employment in the pharmaceutical and related industries and has met the required educational standards.","Achredwyd gan Academi'r Gwyddorau Fferyllol. Mae'r rhaglen wedi cael ei hasesu o ran ei chynnwys, ei strwythur a'i hadnoddau er addasrwydd i gyflogaeth yn y diwydiant fferyllol ac mewn diwydiannau cysylltiedig, ac wedi bodloni'r safonau addysgol gofynnol.",20401
http://www.ahpr.org.uk/accredited-courses,Accredited by the Animal Health Professions' Register (AHPR) for the purpose of eligibility for registration with that body.,Achredwyd gan y Gofrestr Gweithwyr Proffesiynol Iechyd Anifeiliaid (AHPR) er mwyn bod yn gymwys i gofrestru gyda'r corff hwnnw.,20501
https://www.archaeologists.net/careers/kit/skills/degrees,"Accreditation by the Chartered Institute for Archaeologists (CIfA), working in partnership with University Archaeology UK (UAUK), recognises academic programmes which provide students with appropriate workplace skills relevant to both a career in the historic environment and CIfA membership at Practitioner grade.","Mae achrediad gan y Sefydliad Archaeolegwyr Siartredig (CIfA), gan gweithio mewn partneriaeth ag Archaeoleg Prifysgolion y DU (UAUK), yn cydnabod rhaglenni academaidd sy'n darparu sgiliau i fyfyrwyr sy'n briodol i'r gweithlu, sy'n berthnasol i yrfa yn yr amgylchedd hanesyddol, ac aelodaeth CIfA ar radd Ymarferydd.",20601
https://www.college.police.uk/,Licensed by the College of Policing for the purpose of meeting all the requirements of the national curriculum for multiple entry routes into policing.,Trwyddedwyd gan y Coleg Plismona i ddibenion bodloni holl ofynion y cwricwlwm cenedlaethol ar gyfer llwybrau mynediad lluosog at blismona.,20901
https://www.agreenerfestival.com/accreditation/,A Greener Festival is recognised around the world by the event and festival industry and academia for its work in helping events and festivals to reduce their environmental impact. Accreditation by A Greener Festival means that this course provides students with the level and depth of theory and knowledge of current practice required by environmental practitioners in the event industry both in the UK and internationally.,Cydnabyddir Gwyl Wyrddach drwy'r byd gan y diwydiant digwyddiadau a gwyliau a'r byd academaidd am ei waith yn helpu digwyddiadau a gwyliau i leihau eu heffaith ar yr amgylchedd. Mae achrediad gan Gwyl Wyrddach yn golygu bod y cwrs hwn yn cyflwyno  damcaniaeth a gwybodaeth ddigon manwl ynghylch ymarfer cyfredol sydd ei angen gan ymarferwyr amgylcheddol yn y diwydiant digwyddiadau yn y DU ac yn rhyngwladol.,21001
www.export.org.uk/page/University/Accreditation,"Accreditation demonstrates approval of programme content, quality international trade teaching, and high institutional standards. Membership provides access to specialist resources and contacts. Holders of accredited degrees can progress to Institute Membership and further International Trade qualifications to support career progression.","Mae'r achrediad yn dangos bod y sefydliad yn cymeradwyo gynnwys y rhaglen, ansawdd addysgu masnach ryngwladol, a safonau uchel o fewn y sefydliad addysg. Mae'r aelodaeth yn cynnig mynediad at adnoddau a chysylltiadau arbenigol. Gall deiliaid graddau achrededig symud ymlaen i Aelodaeth o'r Sefydliad ac at gymwysterau pellach mewn Masnach Ryngwladol i gefnogi datblygiad eu gyrfa.",21101
http://www.attitudeiseverything.org.uk/our-services/accreditation,"AiE is an internationally recognised organisation by venue, events and festival industries, and academia for its work to remove barriers deaf and disabled face in access and inclusion. Accreditation by AiE means that this course provides students with the level and depth of theory, knowledge, and current good practice within the live events industries both in the UK and internationally.","Mae AiE yn sefydliad a gydnabyddir yn rhyngwladol gan ddiwydiannau lleoliadau, digwyddiadau a gwyliau, a'r byd academaidd, am ei waith yn cael gwared â'r rhwystrau a brofir gan bobl fyddar ac anabl o ran Mynediad a Chynhwysiant. Mae achrediad gan AiE yn golygu bod y cwrs yn darparu damcaniaethau, gwybodaeth ac arferion da hyd at lefel a manylder priodol o fewn y diwydiannau digwyddiadau byw yn y DU ac yn rhyngwladol.",21201
https://www.rampregister.org/education,"RAMP standards meet human equivalent requirements for the three regulated professions (chiropractic, osteopathic and physiotherapy) and are recognised by insurance companies and vets.","Mae safonau Cofrestr Ymarferwyr Cyhyrysgerbydol Anifeiliaid yn bodloni gofynion dynol cyfatebol ar gyfer y tri phroffesiwn a reoleiddir (ceiropracteg, osteopathig a ffisiotherapi) ac yn cael eu cydnabod gan gwmnïau yswiriant a milfeddygon.",21301
https://www.socnatsci.org,"An accredited degree will demonstrate commitment to embedded interdisciplinarity whilst ensuring that students study at appropriate breadth and depth across science disciplines. It providers relevant knowledge and skills in the sciences, while also enhancing interdisciplinary and transferable skills.","Bydd gradd wedi'i hachredu'n dangos ymrwymiad i wybodaeth ryngddisgyblaethol sefydledig gan sicrhau hefyd bod myfyrwyr yn astudio ar ehangder a dyfnder priodol ar draws disgyblaethau gwyddonol. Mae'n darparu gwybodaeth a sgiliau perthnasol yn y gwyddorau, gan hefyd wella sgiliau rhyngddisgyblaethol a throsglwyddadwy.",21401
https://www.sportstherapyorganisation.net/accreditations,"Students after graduation will be eligible for membership to the STO. To maintain their eligibility for membership, they are required to agree to uphold the STO’s Standards of Performance, Conduct and Ethics and to demonstrate evidence of CPD on an annual basis. They must also possess a valid First Aid certificate at the point of registration and renewal.","Ar ôl graddio bydd myfyrwyr yn gymwys ar gyfer aelodaeth o'r Sefydliad Therapi Chwaraeon. I gynnal eu cymhwystra ar gyfer aelodaeth, mae'n ofynnol iddynt gytuno i gynnal Safonau Perfformiad, Ymddygiad a Moeseg y Sefydliad Therapi Chwaraeon a dangos tystiolaeth o DPP yn flynyddol. Rhaid eu bod hefyd yn meddu ar dystysgrif Cymorth Cyntaf ddilys ar adeg cofrestru ac adnewyddu.",21501
"https://cilexregulation.org.uk/approved-providers/, https://cilexregulation.org.uk/become-an-approved-provider/","A CILEx Regulation accredited degree exempts graduates from the “knowledge component” for qualification as a Chartered Legal Executive Lawyer or CILEx Practitioner. Once work experience and competence requirements are assessed by CILEx Regulation as satisfied, applicants are authorised as a qualified lawyer in their specialist area of practice.","Mae gradd wedi'i hachredu gan CILEx Regulation yn eithrio graddedigion rhag yr ""elfen wybodaeth"" ar gyfer cymhwyso'n Gyfreithiwr Gweithredol Cyfreithiol Siartredig neu'n Ymarferydd CILEx. Unwaith y mae asesiad gan CILEx Regulation wedi canfod bod gofynion o ran profiad gwaith a chymhwysedd wedi'u bodloni, mae ymgeiswyr yn cael eu hawdurdodi'n gyfreithiwr cymwysedig yn eu maes ymarfer arbenigol.",21601
https://www.ahcs.ac.uk/education-training/accreditations/,Accredited by the Academy for Healthcare and Science (AHCS) for the purpose of eligibility for registration as a Healthcare Science Practitioner on the Professional Standards Authority (PSA) accredited register.,Achredir gan yr Academi Gwyddor Gofal Iechyd (AHCS) at ddiben cymhwystra i gofrestru fel Ymarferydd Gwyddor Gofal Iechyd ar gofrestr achrededig yr Awdurdod Safonau Proffesiynol (PSA).,21701
https://www.the-aop.org/find/accredited-courses,"The AOP assesses and accredits those courses at FE and HE level offering comprehensive professional practice foundations in photography and image-making, aligned with best practice as set out in Beyond The Lens 4th Ed (pub. 2014, AOP). We provide pathways to employment through our industry foundations and support those engaged in the profession.","Mae AOP yn asesu ac yn achredu’r cyrsiau hynny ar lefel AB ac AU sy’n cynnig sylfeini ymarfer proffesiynol cynhwysfawr mewn ffotograffiaeth a chreu delweddau, sy’n cyd-fynd ag arfer gorau a nodir yn Beyond The Lens - 4ydd Rhifyn (cyh. 2014, AOP). Rydym yn darparu llwybrau i gyflogaeth trwy ein sylfaeni yn y diwydiant ac yn cefnogi’r rhai sy’n gweithio yn y proffesiwn.",21801
https://www.thepwi.org/your-career/professional-registration/routes-to-registration/,BEng (Hons) programmesAccredited by the Permanent Way Institution on behalf of the Engineering Council for the purposes of fully meeting the academic requirement for registration as an Incorporated Engineer and partially meeting the academic requirement for registration as a Chartered Engineer.MEng programmesAccredited by the Permanent Way Institution on behalf of the Engineering Council for the purposes of fully meeting the academic requirement for registration as a Chartered Engineer.,Rhaglenni BEng (Anrh)Achredir gan The Permanent Way Institution ar ran y Cyngor Peirianneg at ddibenion ateb y gofyniad academaidd yn llawn ar gyfer cofrestriad fel Peiriannydd Ymgorfforedig ac ateb y gofyniad academaidd yn rhannol ar gyfer cofrestriad fel Peiriannydd Siartredig.Rhaglenni MEngAchredir gan The Permanent Way Institution ar ran y Cyngor Peirianneg at ddibenion ateb y gofyniad academaidd yn llawn ar gyfer cofrestriad fel Peiriannydd Siartredig.,21901
https://www.ncsc.gov.uk/information/ncsc-degree-certification-call-new-applicants-0,"It is a UK Government priority to strengthen the UK’s cyber ecosystem, and NCSC certification can help students choose a cyber security course which has been judged by the NCSC (via its panel of independent experts) as providing well-defined and appropriate content delivered to a high standard.","Mae cryfhau ecosystem seiber y DU yn un o flaenoriaethau Llywodraeth y DU, ac fe all ardystiad gan NCSC helpu myfyrwyr i ddewis cwrs seiberddiogelwch y mae NCSC wedi barnu (trwy ei phanel o arbenigwyr annibynnol) ei fod yn darparu cynnwys priodol wedi’i ddiffinio’n dda a hynny i safon uchel.",22001
